% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=515388, Sun May  4 21:02:23 2025
1 10 -0.12993716234457223 -0.012801917450254028 0.015569704318911165 0.07640015012402822 0.9013236195669964 0.9657358906326251 0.9791883675968747 0.9865403020417837 1.0071855676559935 1.0109445237702444 1.0244759282872642 1.0275758739724197 1.0867398922093197
2 20 -0.1844470807663806 -0.03562225054294689 0.026852050101491234 0.09422625275701892 0.9013236195669964 0.9657358906326251 0.9791883675968747 0.9865403020417837 1.0071855676559935 1.0109445237702444 1.0244759282872642 1.0275758739724197 1.0867398922093197
3 30 -0.21676244109983447 -0.05274643328696631 0.03015543143914335 0.08113041113143034 0.9013236195669964 0.9657358906326251 0.9791883675968747 0.9865403020417837 1.0071855676559935 1.0109445237702444 1.0244759282872642 1.0275758739724197 1.0867398922093197
4 40 -0.26175535224848245 -0.05122716151391424 0.049047334903412274 0.12241712351142302 0.9013236195669964 0.9657358906326251 0.9791883675968747 0.9865403020417837 1.0071855676559935 1.0109445237702444 1.0244759282872642 1.0275758739724197 1.0867398922093197
5 50 -0.2994950146708027 -0.0762079706209404 0.0685424710018887 0.1497882666673398 0.9013236195669964 0.9657358906326251 0.9791883675968747 0.9865403020417837 1.0071855676559935 1.0109445237702444 1.0244759282872642 1.0275758739724197 1.0867398922093197
6 60 -0.33179196502293146 -0.11291036511002163 0.08725970370740807 0.1885942475841174 0.9013236195669964 0.9657358906326251 0.9791883675968747 0.9865403020417837 1.0071855676559935 1.0109445237702444 1.0244759282872642 1.0275758739724197 1.0867398922093197
7 70 -0.32142945886642504 -0.1272135957862265 0.12802516321831006 0.20892257121595786 0.9013236195669964 0.9657358906326251 0.9791883675968747 0.9865403020417837 1.0071855676559935 1.0109445237702444 1.0244759282872642 1.0275758739724197 1.0867398922093197
8 80 -0.37622541569362805 -0.1566380897731461 0.14193136687437444 0.29262887624964545 0.9013236195669964 0.9657358906326251 0.9791883675968747 0.9865403020417837 1.0071855676559935 1.0109445237702444 1.0244759282872642 1.0275758739724197 1.0867398922093197
9 90 -0.40316079314279196 -0.1319405920015524 0.14636265647248314 0.33451824678949593 0.9013236195669964 0.9657358906326251 0.9791883675968747 0.9865403020417837 1.0071855676559935 1.0109445237702444 1.0244759282872642 1.0275758739724197 1.0867398922093197
10 100 -0.4020116303971514 -0.11050464780419328 0.13007593667446388 0.32302143271586026 0.6540782618077815 0.844575963355944 0.8642701198413024 0.9033205857135899 0.929379778791474 0.9702692584832895 1.018342373959959 1.070177753278645 1.5193588540987657
11 110 -0.4060313460123449 -0.11128873403776472 0.13606053726153775 0.3176983964232175 0.6540782618077815 0.844575963355944 0.8642701198413024 0.9033205857135899 0.929379778791474 0.9702692584832895 1.018342373959959 1.070177753278645 1.5193588540987657
12 120 -0.3661640174450283 -0.10654945193036813 0.1250905255597231 0.30029643195192546 0.6540782618077815 0.844575963355944 0.8642701198413024 0.9033205857135899 0.929379778791474 0.9702692584832895 1.018342373959959 1.070177753278645 1.5193588540987657
13 130 -0.3965428251242946 -0.10902014927740511 0.12412820539233796 0.2591731888078691 0.6540782618077815 0.844575963355944 0.8642701198413024 0.9033205857135899 0.929379778791474 0.9702692584832895 1.018342373959959 1.070177753278645 1.5193588540987657
14 140 -0.35647306953287233 -0.08622208949311427 0.11643135642400285 0.23499170198121758 0.6540782618077815 0.844575963355944 0.8642701198413024 0.9033205857135899 0.929379778791474 0.9702692584832895 1.018342373959959 1.070177753278645 1.5193588540987657
15 150 -0.3373289608772646 -0.10427560551408255 0.14106901686800105 0.25753293647099934 0.6540782618077815 0.844575963355944 0.8642701198413024 0.9033205857135899 0.929379778791474 0.9702692584832895 1.018342373959959 1.070177753278645 1.5193588540987657
16 160 -0.36195257125984387 -0.09600697339191935 0.1337660113750288 0.22499862705450274 0.6540782618077815 0.844575963355944 0.8642701198413024 0.9033205857135899 0.929379778791474 0.9702692584832895 1.018342373959959 1.070177753278645 1.5193588540987657
17 170 -0.3744345241981567 -0.0862407645162259 0.0982071506154006 0.19347836435265406 0.6540782618077815 0.844575963355944 0.8642701198413024 0.9033205857135899 0.929379778791474 0.9702692584832895 1.018342373959959 1.070177753278645 1.5193588540987657
18 180 -0.4156138602848382 -0.10456991687541528 0.11434696515492465 0.21605360433045556 0.6540782618077815 0.844575963355944 0.8642701198413024 0.9033205857135899 0.929379778791474 0.9702692584832895 1.018342373959959 1.070177753278645 1.5193588540987657
19 190 -0.422768087676703 -0.08127478135818411 0.08124369942835802 0.2381528307305108 0.6441659694323694 0.8158089440026257 0.8707500169082323 0.9107858284255091 0.9808155001054748 1.0064699686441425 1.0693920160140769 1.2261036280338495 1.307615891568328
20 200 -0.3907760582586344 -0.06419332929190669 0.09251089662855586 0.2267385512742079 0.6441659694323694 0.8158089440026257 0.8707500169082323 0.9107858284255091 0.9808155001054748 1.0064699686441425 1.0693920160140769 1.2261036280338495 1.307615891568328
21 210 -0.38045946420458227 -0.078133228907654 0.09055077723091673 0.22916574734212808 0.6441659694323694 0.8158089440026257 0.8707500169082323 0.9107858284255091 0.9808155001054748 1.0064699686441425 1.0693920160140769 1.2261036280338495 1.307615891568328
22 220 -0.37456159226262353 -0.0776072384327886 0.1114886001778394 0.21783304933899303 0.6441659694323694 0.8158089440026257 0.8707500169082323 0.9107858284255091 0.9808155001054748 1.0064699686441425 1.0693920160140769 1.2261036280338495 1.307615891568328
23 230 -0.36081375976898455 -0.07125612138375557 0.10315946981572016 0.19579985028269445 0.6441659694323694 0.8158089440026257 0.8707500169082323 0.9107858284255091 0.9808155001054748 1.0064699686441425 1.0693920160140769 1.2261036280338495 1.307615891568328
24 240 -0.35945605288588167 -0.06477309897314386 0.097622559435602 0.15743861605610257 0.6441659694323694 0.8158089440026257 0.8707500169082323 0.9107858284255091 0.9808155001054748 1.0064699686441425 1.0693920160140769 1.2261036280338495 1.307615891568328
25 250 -0.36312543276806303 -0.09352195877911068 0.08340049575254863 0.13876163306578645 0.6441659694323694 0.8158089440026257 0.8707500169082323 0.9107858284255091 0.9808155001054748 1.0064699686441425 1.0693920160140769 1.2261036280338495 1.307615891568328
26 260 -0.3712590931322983 -0.0936768307440829 0.07739721151298246 0.16675116300031098 0.6441659694323694 0.8158089440026257 0.8707500169082323 0.9107858284255091 0.9808155001054748 1.0064699686441425 1.0693920160140769 1.2261036280338495 1.307615891568328
27 270 -0.3614383134143248 -0.0927460150289875 0.07618648763900987 0.15344598208925558 0.6441659694323694 0.8158089440026257 0.8707500169082323 0.9107858284255091 0.9808155001054748 1.0064699686441425 1.0693920160140769 1.2261036280338495 1.307615891568328
28 280 -0.3468738124977349 -0.08426491347785964 0.07748650906846105 0.20226742629435313 0.644005106283618 0.8330923332010262 0.8835274562019951 0.9537003964607912 0.9612978820365582 1.0446404606961917 1.098498565294793 1.205268682422965 1.2354393430898272
29 290 -0.373237529721607 -0.08109572558154016 0.08066733887965508 0.20322513947850024 0.644005106283618 0.8330923332010262 0.8835274562019951 0.9537003964607912 0.9612978820365582 1.0446404606961917 1.098498565294793 1.205268682422965 1.2354393430898272
30 300 -0.38251695575954237 -0.08238228768265737 0.09363094645045045 0.21192464731046975 0.644005106283618 0.8330923332010262 0.8835274562019951 0.9537003964607912 0.9612978820365582 1.0446404606961917 1.098498565294793 1.205268682422965 1.2354393430898272
31 310 -0.3487180864521421 -0.09567525042320832 0.09450016229027158 0.20036549296663891 0.644005106283618 0.8330923332010262 0.8835274562019951 0.9537003964607912 0.9612978820365582 1.0446404606961917 1.098498565294793 1.205268682422965 1.2354393430898272
32 320 -0.3310521887787857 -0.10075536112346634 0.08611494553664395 0.2115342525514164 0.644005106283618 0.8330923332010262 0.8835274562019951 0.9537003964607912 0.9612978820365582 1.0446404606961917 1.098498565294793 1.205268682422965 1.2354393430898272
33 330 -0.32909442623738655 -0.10214757376342842 0.09409202762653239 0.23513371210570805 0.644005106283618 0.8330923332010262 0.8835274562019951 0.9537003964607912 0.9612978820365582 1.0446404606961917 1.098498565294793 1.205268682422965 1.2354393430898272
34 340 -0.3527494310585426 -0.09344648383430124 0.10710923857937912 0.2121632638402792 0.644005106283618 0.8330923332010262 0.8835274562019951 0.9537003964607912 0.9612978820365582 1.0446404606961917 1.098498565294793 1.205268682422965 1.2354393430898272
35 350 -0.35073911246301276 -0.0902452250006331 0.11527395628285467 0.21848252413921607 0.644005106283618 0.8330923332010262 0.8835274562019951 0.9537003964607912 0.9612978820365582 1.0446404606961917 1.098498565294793 1.205268682422965 1.2354393430898272
36 360 -0.3793141093824126 -0.08992162560125583 0.08461261161107772 0.2286486813336642 0.644005106283618 0.8330923332010262 0.8835274562019951 0.9537003964607912 0.9612978820365582 1.0446404606961917 1.098498565294793 1.205268682422965 1.2354393430898272
37 370 -0.4161100433485703 -0.1047189000058198 0.08146798609107586 0.2741942584096602 0.6400021407715214 0.7733543379215849 0.8083445580216051 0.8921560884586422 0.9867039922305404 1.0302099900681145 1.143740383313353 1.1749778146967385 1.3488234116435103
